country_code,reporting_level,welfare_type,income_group_code,welfare_time,year,nac,nac_sy,relative_distance,estimation_type,interpolation_id,predicted_mean_ppp,reporting_gdp,reporting_pce,reporting_pop,monotonic,same_direction,svy_mean,survey_id,cache_id,region_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,survey_time,survey_mean_lcu,survey_mean_ppp,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
BIH,national,consumption,UMIC,2001,1981,1.83201277608166,3.97619823837987,1,extrapolation,BIH_1981_national,6.66590936419758,908.152745252584,,4184217,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1982,1.84699507518212,3.97619823837987,1,extrapolation,BIH_1982_national,6.7204235298054,918.762633876505,,4221100,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1983,1.83414359651253,3.97619823837987,1,extrapolation,BIH_1983_national,6.67366250656045,909.630071516674,,4258728,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1984,1.84741290645334,3.97619823837987,1,extrapolation,BIH_1984_national,6.72194383873548,919.031238651794,,4295536,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1985,1.85346026128376,3.97619823837987,1,extrapolation,BIH_1985_national,6.74394757130711,923.32891505642,,4330364,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1986,1.8895050084741,3.97619823837987,1,extrapolation,BIH_1986_national,6.87509895898475,948.980671096533,,4362115,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1987,1.8558115990391,3.97619823837987,1,extrapolation,BIH_1987_national,6.75250308170876,924.80624132051,,4390246,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1988,1.81468513229304,3.97619823837987,1,extrapolation,BIH_1988_national,6.6028614943912,895.528320813994,,4414404,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1989,1.82287679733233,3.97619823837987,1,extrapolation,BIH_1989_national,6.63266745284668,901.30332348271,,4433983,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
BIH,national,consumption,UMIC,2001,1990,1.66734420097524,3.97619823837987,1,extrapolation,BIH_1990_national,6.06675098980094,791.443970389452,,4448652,FALSE,FALSE,14.467681348714,BIH_2001_LSMS_V01_M_V01_A_PIP_PC-GPWG,BIH_2001_LSMS_D1_CON_GPWG,ECS,LSMS,national,0,2001 - 2004,2001,2001,8.31498832397451,14.467681348714,0.749401926994324,0.766916185284895,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
